,health_worker_id,num_datapoints
11055,32542,2
11056,33051,3
11057,25514,1
11058,26995,1
11059,7884,3
11060,33361,1
11061,33385,3
11062,30935,3
11063,33624,2
11064,33324,2
11065,32721,2
11066,31563,2
11067,33091,1
11068,33827,2
11069,25109,2
11070,13067,1
11071,6467,1
11072,22976,1
11073,30878,2
11074,33244,1
11075,29767,1
11076,33037,1
11077,33849,1
11078,32725,4
11079,32139,3
11080,25869,1
11081,4168,3
11082,29481,2
11083,32994,1
11084,27378,1
11085,33709,1
11086,29226,1
11087,32834,4
11088,23924,2
11089,30746,3
11090,23295,1
11091,24744,2
11092,32238,2
11093,20765,1
11094,32719,1
11095,28356,4
11096,33049,1
11097,31762,3
11098,30839,2
11099,33177,1
11100,5289,3
11101,6733,1
11102,33089,2
11103,33457,2
11104,13421,3
11105,13252,1
11106,33055,2
11107,27296,2
11108,13834,3
11109,32864,3
11110,25951,1
11111,23947,2
11112,21767,3
11113,23278,1
11114,33129,2
11115,23179,1
11116,31066,1
11117,29671,2
11118,27334,2
11119,34321,2
11120,32731,1
11121,22303,3
11122,34124,3
11123,12116,3
11124,25304,4
11125,14445,2
11126,11596,3
11127,30554,1
11128,32405,1
11129,32347,1
11130,31495,2
11131,32795,2
11132,28396,1
11133,30498,1
11134,33481,2
11135,32976,2
11136,31809,1
11137,9988,3
11138,14575,1
11139,33373,3
11140,12849,1
11141,33458,2
11142,14100,1
11143,23272,1
11144,32432,2
11145,33798,3
11146,34065,1
11147,31778,3
11148,34067,3
11149,33804,3
11150,32978,4
11151,33656,2
11152,32434,2
11153,29317,1
11154,33111,4
11155,32739,1
11156,31150,1
11157,32775,2
11158,33739,2
11159,31038,2
11160,25392,1
11161,31482,4
11162,32870,3
11163,23375,1
11164,30304,1
11165,7069,3
11166,16252,2
11167,8457,1
11168,33222,1
11169,32853,1
11170,25968,2
11171,32788,2
11172,30241,1
11173,33219,2
11174,31257,2
11175,29529,1
11176,32793,2
11177,29708,1
11178,33270,3
11179,33575,3
11180,33819,3
11181,27412,3
11182,33743,1
11183,33228,2
11184,27931,1
11185,33637,1
11186,33559,1
11187,23047,2
11188,31310,1
11189,17127,2
11190,33108,4
11191,29675,2
11192,33835,1
11193,23217,1
11194,32630,2
11195,33446,1
11196,32843,2
11197,31519,1
11198,26470,3
11199,11322,2
11200,29085,4
11201,12137,4
11202,33081,1
11203,27956,1
11204,33387,1
11205,30103,2
11206,33318,1
11207,25704,1
11208,33757,1
11209,31429,2
11210,33932,1
11211,33298,1
11212,33831,2
11213,34382,1
11214,24468,3
11215,34079,2
11216,34363,4
11217,23824,2
11218,34542,3
11219,13930,1
11220,20761,3
11221,34312,1
11222,14128,1
11223,32805,1
11224,9537,2
11225,4214,1
11226,33002,1
11227,33830,3
11228,2870,1
11229,32453,2
11230,4417,2
11231,21212,3
11232,23157,2
11233,20799,1
11234,31215,3
11235,31472,1
11236,31988,4
11237,10544,1
11238,32392,2
11239,16703,4
11240,32394,2
11241,31538,2
11242,12792,1
11243,15297,1
11244,31812,1
11245,32889,2
11246,31979,4
11247,12403,1
11248,24999,1
11249,33429,2
11250,27110,1
11251,33693,1
11252,23292,1
11253,33720,2
11254,18537,1
11255,33014,2
11256,17363,3
11257,32953,2
11258,33658,3
11259,32773,4
11260,3697,1
11261,27178,4
11262,31486,4
11263,33917,1
11264,34751,1
11265,31733,2
11266,34541,2
11267,23555,1
11268,33490,2
11269,34797,2
11270,30511,1
11271,34288,1
11272,34222,2
11273,24372,3
11274,32799,1
11275,23584,4
11276,32316,1
11277,23267,1
11278,30400,1
11279,7919,4
11280,25692,1
11281,32474,3
11282,25450,1
11283,22895,1
11284,25149,1
11285,32772,3
11286,14225,1
11287,28300,1
11288,13973,1
11289,34259,4
11290,33410,3
11291,33646,1
11292,14277,1
11293,33539,1
11294,33856,2
11295,8143,1
11296,34581,1
11297,34293,4
11298,32616,1
11299,33791,3
11300,33172,1
11301,18644,2
11302,33211,2
11303,28826,2
11304,30737,2
11305,32386,1
11306,33412,1
11307,33524,3
11308,3936,2
11309,22086,1
11310,5444,1
11311,30930,1
11312,23830,1
11313,34166,1
11314,3984,1
11315,25296,2
11316,34799,2
11317,21656,1
11318,26792,3
11319,19482,1
11320,7693,1
11321,30889,1
11322,24306,3
11323,18219,2
11324,33187,3
11325,29446,1
11326,32633,3
11327,22775,2
11328,24247,1
11329,13312,3
11330,31687,4
11331,20116,1
11332,1330,3
11333,34036,1
11334,13850,2
11335,221,4
11336,34789,2
11337,11237,3
11338,31646,2
11339,7232,1
11340,31394,2
11341,32774,2
11342,22423,2
11343,21529,2
11344,22414,3
11345,28846,3
11346,31946,4
11347,22139,1
11348,30226,1
11349,24909,1
11350,31934,2
11351,29017,1
11352,24713,1
11353,14982,1
11354,28032,1
11355,3959,2
11356,21833,3
11357,2977,1
11358,34285,3
11359,32852,4
11360,21473,1
11361,18952,1
11362,31963,4
11363,28294,4
11364,34594,4
11365,25488,3
11366,20330,2
11367,28696,4
11368,24433,3
11369,34189,3
11370,22638,3
11371,32949,3
11372,33708,3
11373,24578,2
11374,249,4
11375,4495,3
11376,30936,2
11377,30733,3
11378,18503,2
11379,24960,3
11380,32858,1
11381,13353,1
11382,26537,3
11383,2455,3
11384,25050,2
11385,33872,1
11386,33971,1
11387,12519,3
11388,34336,2
11389,34384,4
11390,17318,2
11391,33346,1
11392,21162,2
11393,34405,1
11394,272,4
11395,21619,2
11396,12283,2
11397,1326,3
11398,12003,4
11399,34041,2
11400,16926,3
11401,18016,2
11402,6621,2
11403,9078,1
11404,20716,3
11405,4816,3
11406,5712,2
11407,32944,1
11408,21788,3
11409,19027,3
11410,24818,1
11411,28655,2
11412,32849,3
11413,3239,1
11414,212,4
11415,28073,2
11416,6059,3
11417,31832,2
11418,103,4
11419,30256,2
11420,2337,2
11421,34205,2
11422,26555,4
11423,80,3
11424,29328,1
11425,12615,1
11426,12457,1
11427,24373,2
11428,13119,4
11429,21643,2
11430,10293,2
11431,9579,1
11432,25016,4
11433,33250,2
11434,30785,1
11435,34557,2
11436,16809,2
11437,33082,1
11438,24842,3
11439,7803,3
11440,31744,3
11441,29381,2
11442,28647,1
11443,33080,1
11444,33954,1
11445,1353,2
11446,25914,1
11447,33203,3
11448,34297,3
11449,24833,2
11450,33726,3
11451,26832,1
11452,90,3
11453,4776,2
11454,33220,4
11455,7459,4
11456,33933,2
11457,25023,1
11458,25794,1
11459,18304,3
11460,17991,4
11461,6084,3
11462,31321,2
11463,32811,1
11464,32815,2
11465,12665,1
11466,16586,3
11467,31077,4
11468,33633,1
11469,19910,3
11470,33170,3
11471,263,2
11472,29197,2
11473,32906,3
11474,17506,3
11475,12541,1
11476,32844,4
11477,271,3
11478,34339,4
11479,14353,3
11480,31612,1
11481,31955,3
11482,34679,2
11483,32757,4
11484,3614,1
11485,32642,3
11486,31732,3
11487,31855,1
11488,32689,2
11489,23658,2
11490,6605,1
11491,7859,2
11492,9248,1
11493,30056,1
11494,13752,4
11495,31976,1
11496,10723,2
11497,33301,3
11498,33618,1
11499,33606,1
11500,22986,2
11501,9820,4
11502,10814,1
11503,22385,2
11504,1427,3
11505,21838,3
11506,33208,1
11507,24377,4
11508,289,4
11509,24911,4
11510,34467,3
11511,24826,4
11512,28976,3
11513,13594,3
11514,26298,4
11515,3415,2
11516,34803,1
11517,34863,2
11518,2921,1
11519,33246,1
11520,13420,1
11521,27823,4
11522,34302,2
11523,14591,1
11524,25106,2
11525,25467,2
11526,29168,4
11527,1911,3
11528,32270,1
11529,32351,1
11530,27740,3
11531,18873,3
11532,8881,3
11533,27191,2
11534,2695,2
11535,7382,1
11536,34074,1
11537,16120,1
11538,26494,1
11539,1331,4
11540,34342,3
11541,24476,3
11542,21069,3
11543,24371,1
11544,6289,1
11545,33115,1
11546,16701,2
11547,234,4
11548,2692,3
11549,34068,1
11550,28792,1
11551,24954,3
11552,17880,1
11553,29573,1
11554,29951,1
11555,31696,3
11556,28372,3
11557,31160,2
11558,19240,2
11559,33953,3
11560,22174,1
11561,3905,1
11562,22072,2
11563,23285,2
11564,30039,2
11565,13145,2
11566,34424,1
11567,3064,3
11568,29112,2
11569,25621,1
11570,28559,1
11571,24524,1
11572,21089,3
11573,8095,1
11574,32189,3
11575,3346,3
11576,33229,1
11577,33758,3
11578,33063,1
11579,13247,3
11580,7508,3
11581,29135,2
11582,24682,3
11583,26730,1
11584,260,4
11585,276,1
11586,34398,2
11587,24174,4
11588,13683,1
11589,18566,1
11590,24331,3
11591,32641,3
11592,287,3
11593,6872,3
11594,14184,1
11595,5978,1
11596,13506,1
11597,1417,4
11598,11604,2
11599,18885,1
11600,17622,1
11601,32637,1
11602,22969,1
11603,22530,2
11604,21516,4
11605,6925,1
11606,32704,3
11607,22769,2
11608,13956,4
11609,29071,3
11610,33662,4
11611,33175,4
11612,12638,1
11613,20273,2
11614,33788,2
11615,28057,1
11616,17554,1
11617,16967,1
11618,32742,1
11619,16316,2
11620,1394,4
11621,34232,3
11622,21859,2
11623,24325,4
11624,8088,4
11625,13339,2
11626,21506,3
11627,34660,3
11628,9863,3
11629,29298,4
11630,32707,2
11631,20983,1
11632,32705,3
11633,30095,2
11634,26761,3
11635,19611,3
11636,23491,2
11637,8442,2
11638,33403,1
11639,5007,1
11640,34254,2
11641,18212,1
11642,12359,1
11643,31667,3
11644,34443,3
11645,21037,4
11646,28348,4
11647,26554,3
11648,3437,3
11649,4861,3
11650,19494,1
11651,28794,3
11652,14749,4
11653,19899,1
11654,24246,3
11655,31747,1
11656,19546,2
11657,31431,1
11658,34039,2
11659,23702,2
11660,12377,1
11661,3916,1
11662,12634,4
11663,26444,3
11664,22634,2
11665,10399,2
11666,6245,1
11667,23252,1
11668,24895,1
11669,33160,1
11670,17314,1
11671,33502,1
11672,17185,3
11673,20308,1
11674,24202,4
11675,33873,2
11676,18190,1
11677,34014,1
11678,340,3
11679,33216,1
11680,17531,3
11681,12414,4
11682,30060,1
11683,27524,2
11684,34543,1
11685,33821,3
11686,12923,4
11687,20202,3
11688,31793,1
11689,33958,1
11690,19319,2
11691,15044,2
11692,21677,3
11693,30396,2
11694,18353,1
11695,31060,3
11696,23758,1
11697,1332,4
11698,17634,1
11699,32010,1
11700,15043,4
11701,34843,3
11702,3941,2
11703,32293,2
11704,19279,3
11705,24534,3
11706,28967,3
11707,18968,3
11708,29349,2
11709,31529,4
11710,23930,1
11711,13096,2
11712,33149,1
11713,33729,1
11714,28661,3
11715,4754,1
11716,34267,2
11717,19049,4
11718,34571,2
11719,34349,2
11720,33241,1
11721,34813,1
11722,14941,3
11723,24335,2
11724,8056,3
11725,32602,1
11726,16538,2
11727,29003,1
11728,33802,3
11729,19974,2
11730,9834,1
11731,15368,2
11732,33432,2
11733,28819,4
11734,28694,2
11735,32951,3
11736,18310,3
11737,33205,2
11738,34187,1
11739,27679,3
11740,14742,1
11741,3522,1
11742,34652,2
11743,12129,2
11744,31865,1
11745,32915,2
11746,25389,1
11747,9568,2
11748,21252,1
11749,31653,1
11750,34605,2
11751,25730,2
11752,29543,1
11753,32846,1
11754,695,3
11755,8443,4
11756,18055,1
11757,18997,3
11758,11531,3
11759,15428,2
11760,29796,2
11761,31339,2
11762,31351,3
11763,26740,3
11764,34439,3
11765,21125,1
11766,22003,2
11767,31800,1
11768,14512,2
11769,4464,1
11770,32819,2
11771,10718,1
11772,17140,3
11773,33521,1
11774,23618,1
11775,15836,2
11776,19988,1
11777,27393,3
11778,7216,2
11779,27644,3
11780,10660,1
11781,3636,2
11782,34256,1
11783,11194,3
11784,25019,3
11785,34572,2
11786,30842,3
11787,32629,1
11788,30212,1
11789,33023,1
11790,32835,3
11791,32914,2
11792,32899,2
11793,33097,1
11794,23616,1
11795,33061,1
11796,33113,1
11797,9285,1
11798,25260,2
11799,34244,3
11800,28025,2
11801,32711,2
11802,29898,1
11803,26116,2
11804,24629,1
11805,32807,1
11806,33522,1
11807,33881,1
11808,33561,1
11809,30180,2
11810,5120,2
11811,6853,2
11812,25506,1
11813,34249,1
11814,26690,1
11815,26906,3
11816,12483,2
11817,17708,1
11818,33240,3
11819,6582,2
11820,29692,3
11821,13083,2
11822,11346,3
11823,21955,2
11824,34598,4
11825,32456,2
11826,8333,3
11827,3612,3
11828,11119,1
11829,5970,3
11830,10546,1
11831,29534,2
11832,15584,1
11833,33086,2
11834,31780,4
11835,11814,3
11836,34578,2
11837,21661,2
11838,34317,3
11839,31250,4
11840,26663,4
11841,20265,2
11842,33943,1
11843,32018,1
11844,19224,1
11845,15148,1
11846,21122,3
11847,2293,1
11848,33167,1
11849,33787,3
11850,34213,2
11851,15483,3
11852,34707,2
11853,33812,1
11854,29760,2
11855,31895,1
11856,15537,2
11857,33114,1
11858,33161,1
11859,31512,1
11860,25249,1
11861,34219,2
11862,28698,3
11863,32254,1
11864,32902,1
11865,33148,1
11866,31503,1
11867,33712,4
11868,34221,2
11869,34352,2
11870,27020,2
11871,32832,1
11872,33006,2
11873,32662,3
11874,5577,2
11875,27580,2
11876,32882,1
11877,34051,3
11878,19292,1
11879,3449,1
11880,1561,4
11881,10102,3
11882,33832,3
11883,30483,1
11884,11158,2
11885,5677,3
11886,19951,1
11887,32724,1
11888,33182,1
11889,32854,3
11890,23221,1
11891,3130,3
11892,32409,2
11893,31547,2
11894,31992,4
11895,26714,2
11896,6056,1
11897,21133,1
11898,32710,1
11899,30379,3
11900,15057,4
11901,34042,3
11902,31460,1
11903,22165,2
11904,15130,3
11905,34461,4
11906,7500,3
11907,1406,1
11908,28827,3
11909,34274,2
11910,33535,1
11911,33983,2
11912,6229,2
11913,31734,3
11914,24686,1
11915,33955,1
11916,6098,4
11917,14461,1
11918,24016,1
11919,25967,1
11920,28690,3
11921,27432,2
11922,32861,3
11923,32929,2
11924,16565,2
11925,34378,3
11926,21521,4
11927,28762,1
11928,23926,2
11929,32358,2
11930,31225,1
11931,13425,1
11932,32621,1
11933,33527,3
11934,10896,4
11935,11001,4
11936,33965,1
11937,29617,1
11938,27216,4
11939,33799,1
11940,22607,1
11941,9746,1
11942,24323,4
11943,27088,3
11944,10697,2
11945,28982,4
11946,29691,1
11947,27048,2
11948,31240,2
11949,34269,3
11950,32406,1
11951,34003,1
11952,31510,1
11953,27724,2
11954,27730,4
11955,91,3
11956,1415,2
11957,31034,2
11958,30279,1
11959,34156,2
11960,14773,3
11961,33610,2
11962,27046,1
11963,34251,3
11964,33941,1
11965,33345,2
11966,27406,2
11967,7831,1
11968,33305,4
11969,17823,1
11970,28542,3
11971,21319,1
11972,33776,1
11973,11492,2
11974,33654,4
11975,32800,3
11976,33880,4
11977,10632,2
11978,33837,4
11979,32769,1
11980,27855,4
11981,27385,1
11982,24205,3
11983,26932,3
11984,23078,3
11985,21373,3
11986,32703,2
11987,17021,1
11988,9030,2
11989,293,3
11990,25010,3
11991,28072,2
11992,20011,1
11993,5999,1
11994,33985,2
11995,32897,1
11996,32744,2
11997,19259,3
11998,28355,2
11999,26573,3
12000,32571,3
12001,33651,2
12002,8818,3
12003,18305,1
12004,27858,1
12005,33376,4
12006,33196,1
12007,33152,1
12008,14239,2
12009,15319,2
12010,27424,4
12011,16219,2
12012,7186,1
12013,27202,3
12014,18593,1
12015,14549,1
12016,29313,2
12017,33221,2
12018,33131,1
12019,21977,2
12020,33409,1
12021,32787,4
12022,24579,4
12023,26960,2
12024,33616,4
12025,19246,4
12026,17607,1
12027,18812,1
12028,33657,2
12029,30076,2
12030,33926,2
12031,34278,2
12032,33826,1
12033,11725,2
12034,1414,3
12035,10340,2
12036,33621,2
12037,13586,3
12038,28317,3
12039,31415,1
12040,31982,4
12041,31122,1
12042,14662,1
12043,33626,2
12044,31448,1
12045,34383,1
12046,23928,1
12047,32718,1
12048,30070,1
12049,26408,1
12050,24131,1
12051,9034,1
12052,34773,3
12053,32117,3
12054,32066,1
12055,20791,1
12056,34592,3
12057,29096,3
12058,23274,3
12059,7278,2
12060,27661,1
12061,1559,2
12062,23188,3
12063,34072,3
12064,11261,3
12065,22326,2
12066,34640,2
12067,33928,4
12068,33643,2
12069,33181,3
12070,22960,3
12071,6278,3
12072,33833,1
12073,33132,2
12074,31346,1
12075,31583,1
12076,34744,1
12077,21917,1
12078,32500,1
12079,29667,2
12080,31679,1
12081,4411,3
12082,34471,2
12083,30490,1
12084,26335,1
12085,34167,3
12086,34073,4
12087,10913,1
12088,15536,1
12089,33949,2
12090,9450,1
12091,264,3
12092,14857,1
12093,29466,3
12094,13019,2
12095,24413,2
12096,13149,2
12097,23167,1
12098,31011,4
12099,17054,1
12100,33391,1
12101,33715,1
12102,30634,2
12103,30688,1
12104,3421,1
12105,33514,1
12106,23356,3
12107,7498,1
12108,32082,2
12109,22095,2
12110,34694,3
12111,2408,1
12112,31336,1
12113,33249,1
12114,34604,1
12115,33677,1
12116,18715,3
12117,24659,4
12118,33169,1
12119,34283,1
12120,34217,1
12121,13778,2
12122,33728,4
12123,24265,3
12124,23158,1
12125,30673,4
12126,32076,2
12127,33059,1
12128,6145,1
12129,32928,1
12130,20365,2
12131,24337,2
12132,29872,2
12133,32981,2
12134,29772,3
12135,6105,1
12136,33754,2
12137,33083,3
12138,34504,1
12139,23086,4
12140,6019,3
12141,34231,3
12142,24998,2
12143,32850,3
12144,19191,2
12145,33439,2
12146,30417,4
12147,34060,1
12148,33506,2
12149,2807,3
12150,33459,3
12151,13453,2
12152,30429,1
12153,23262,1
12154,10479,1
12155,32647,3
12156,33806,4
12157,33499,1
12158,28024,2
12159,33046,2
12160,26547,1
12161,32820,1
12162,28503,2
12163,31314,3
12164,26260,1
12165,34333,4
12166,34709,3
12167,34757,1
12168,33931,2
12169,33794,4
12170,34305,4
12171,30261,1
12172,33093,1
12173,8784,3
12174,32634,2
12175,8823,1
12176,33781,2
12177,32766,2
12178,20880,1
12179,34115,2
12180,6514,2
12181,32939,2
12182,31473,2
12183,33622,3
12184,31054,3
12185,28218,2
12186,33865,1
12187,92,3
12188,31478,2
12189,31995,3
12190,32801,1
12191,34038,2
12192,33854,2
12193,33418,1
12194,28659,2
12195,33564,2
12196,26662,3
12197,11727,1
12198,27520,3
12199,17427,2
12200,31489,3
12201,26987,1
12202,8311,1
12203,5515,2
12204,29137,3
12205,25012,3
12206,25264,2
12207,34732,1
12208,31912,2
12209,32794,2
12210,31668,1
12211,26422,2
12212,30347,2
12213,30235,1
12214,33443,1
12215,29410,1
12216,28769,1
12217,33431,4
12218,19037,2
12219,34243,3
12220,23082,2
12221,10526,1
12222,33531,2
12223,34028,3
12224,28315,1
12225,21714,2
12226,30463,3
12227,33495,3
12228,13622,1
12229,34672,1
12230,17130,1
12231,34369,3
12232,23063,2
12233,33996,1
12234,24503,3
12235,33852,2
12236,30232,3
12237,32597,3
12238,32912,1
12239,31565,3
12240,31760,1
12241,10543,2
12242,23999,3
12243,26618,3
12244,28624,4
12245,34651,3
12246,21227,1
12247,11677,2
12248,31589,2
12249,18719,2
12250,26699,1
12251,19387,1
12252,24845,1
12253,28969,1
12254,4474,1
12255,32977,2
12256,33366,2
12257,34160,3
12258,19798,3
12259,34206,3
12260,33138,2
12261,29235,1
12262,32959,1
12263,34391,4
12264,34331,3
12265,30942,2
12266,28022,1
12267,30927,1
12268,33973,1
12269,5839,1
12270,30636,1
12271,33052,1
12272,34335,4
12273,8627,1
12274,9671,1
12275,6858,2
12276,33813,1
12277,29441,1
12278,24679,4
12279,26293,2
12280,29592,4
12281,6718,2
12282,22458,4
12283,27057,1
12284,30583,1
12285,19339,2
12286,10657,2
12287,5537,2
12288,18028,2
12289,5912,3
12290,32026,1
12291,24446,3
12292,7008,4
12293,34492,1
12294,16842,2
12295,34250,2
12296,34579,3
12297,25334,1
12298,34291,4
12299,30093,3
12300,33224,2
12301,31147,3
12302,7516,4
12303,33612,4
12304,34613,2
12305,29326,1
12306,33356,1
12307,16039,2
12308,7838,3
12309,29149,2
12310,18283,3
12311,34700,2
12312,3260,2
12313,32005,2
12314,32728,4
12315,33607,4
12316,22948,1
12317,21367,3
12318,10088,1
12319,32841,3
12320,20679,1
12321,28705,3
12322,33467,4
12323,32873,3
12324,33353,1
12325,34421,3
12326,270,2
12327,33075,1
12328,32035,1
12329,15559,3
12330,34638,2
12331,8763,3
12332,15628,1
12333,17153,4
12334,33678,3
12335,33231,1
12336,4750,3
12337,13403,1
12338,5359,2
12339,34044,3
12340,25085,3
12341,32750,1
12342,33528,1
12343,32233,2
12344,23896,2
12345,9795,1
12346,20509,2
12347,28401,3
12348,33680,1
12349,12842,3
12350,33790,1
12351,29445,1
12352,32083,1
12353,33454,1
12354,34785,2
12355,40,3
12356,34533,2
12357,32814,1
12358,33817,3
12359,34078,4
12360,12681,3
12361,22552,1
12362,93,3
12363,32842,4
12364,27705,4
12365,34486,2
12366,21045,4
12367,6391,4
12368,21068,2
12369,8144,2
12370,31470,1
12371,24707,3
12372,32877,3
12373,34737,3
12374,33745,3
12375,20229,2
12376,20544,3
12377,30442,1
12378,32651,3
12379,22900,3
12380,18982,1
12381,33565,1
12382,7462,4
12383,22191,1
12384,32457,4
12385,2573,1
12386,30288,1
12387,17902,1
12388,17241,3
12389,18744,2
12390,9060,2
12391,32230,2
12392,28697,3
12393,12381,1
12394,24006,4
12395,17731,3
12396,32907,2
12397,16940,1
12398,29874,1
12399,7340,3
12400,32964,3
12401,1433,3
12402,27379,2
12403,25572,1
12404,32993,2
12405,20971,3
12406,28008,1
12407,34370,3
12408,33095,3
12409,29463,1
12410,34343,4
12411,18699,1
12412,29199,3
12413,33453,3
12414,15304,3
12415,34238,4
12416,6567,2
12417,20601,1
12418,23829,1
12419,268,3
12420,11425,2
12421,31604,2
12422,34085,3
12423,33471,1
12424,33851,1
12425,31030,2
12426,32478,3
12427,1333,2
12428,24964,2
12429,31455,3
12430,28327,2
12431,32604,3
12432,9626,1
12433,33590,2
12434,9334,2
12435,22934,3
12436,9045,1
12437,29159,1
12438,32781,1
12439,6357,1
12440,31642,1
12441,32824,3
12442,34298,4
12443,27037,3
12444,29407,1
12445,34730,3
12446,11520,4
12447,17730,1
12448,32894,2
12449,28692,1
12450,32961,2
12451,3925,4
12452,34505,4
12453,18975,1
12454,6213,1
12455,34289,1
12456,34245,1
12457,18330,1
12458,12881,2
12459,23266,2
12460,34344,4
12461,4992,3
12462,34063,1
12463,33576,2
12464,33202,1
12465,33312,3
12466,19561,3
12467,25087,2
12468,23547,1
12469,30892,1
12470,6315,3
12471,15552,2
12472,25501,1
12473,7687,1
12474,31087,1
12475,24316,3
12476,4051,2
12477,32826,2
12478,11304,2
12479,25027,3
12480,31126,4
12481,32342,1
12482,12967,1
12483,13237,1
12484,8004,1
12485,32797,3
12486,23293,2
12487,14680,2
12488,2690,1
12489,26945,4
12490,30633,2
12491,18695,1
12492,19487,1
12493,34301,3
12494,34635,3
12495,33764,3
12496,21126,2
12497,16789,1
12498,18436,2
12499,23710,2
12500,4120,1
12501,19367,1
12502,26154,2
12503,33472,1
12504,27990,2
12505,16849,3
12506,34406,3
12507,24029,2
12508,33689,1
12509,33123,2
12510,5647,2
12511,3930,3
12512,33890,3
12513,31255,1
12514,33204,1
12515,33605,3
12516,34023,2
12517,30481,2
12518,14018,2
12519,34188,3
12520,321,3
12521,34603,3
12522,2830,3
12523,34276,3
12524,19287,2
12525,34703,1
12526,34194,1
12527,28802,2
12528,32963,3
12529,33107,2
12530,18076,1
12531,5358,1
12532,33283,2
12533,34102,1
12534,34438,2
12535,34595,3
12536,30975,1
12537,31566,3
12538,34618,2
12539,7667,1
12540,33232,1
12541,19317,3
12542,33154,1
12543,33337,4
12544,27003,3
12545,34778,1
12546,9917,1
12547,31699,2
12548,18463,1
12549,5057,2
12550,30976,3
12551,34706,3
12552,33991,4
12553,32770,3
12554,33733,2
12555,17178,1
12556,29261,1
12557,3102,4
12558,28862,1
12559,33191,2
12560,31755,1
12561,24804,3
12562,34511,1
12563,31603,3
12564,29765,1
12565,22970,2
12566,34455,4
12567,22519,1
12568,3096,4
12569,27620,3
12570,4170,1
12571,23079,2
12572,17191,1
12573,33328,1
12574,32525,3
12575,2881,1
12576,32168,2
12577,32464,4
12578,34117,1
12579,34045,2
12580,3181,1
12581,33497,1
12582,12887,1
12583,32278,1
12584,32314,1
12585,13243,2
12586,32092,1
12587,25064,2
12588,29391,1
12589,19214,2
12590,32836,2
12591,71,3
12592,21046,4
12593,30659,1
12594,28583,1
12595,11771,1
12596,33314,1
12597,14441,1
12598,33127,1
12599,7797,3
12600,17052,1
12601,1915,3
12602,1557,1
12603,23734,1
12604,31978,3
12605,33225,1
12606,33600,2
12607,33256,2
12608,17329,3
12609,34304,2
12610,27041,1
12611,9967,2
12612,24690,3
12613,25048,3
12614,2991,2
12615,31676,2
12616,31579,4
12617,34662,3
12618,34403,4
12619,34659,4
12620,31820,3
12621,33303,1
12622,12174,2
12623,35082,2
12624,35348,1
12625,21616,3
12626,13567,1
12627,22589,3
12628,16700,1
12629,34624,1
12630,31792,1
12631,24182,3
12632,2343,2
12633,34906,3
12634,22805,1
12635,35302,2
12636,25952,3
12637,24953,1
12638,31876,2
12639,35503,3
12640,24224,2
12641,9922,1
12642,34873,1
12643,23448,1
12644,34874,1
12645,33809,2
12646,34329,2
12647,34717,3
12648,175,3
12649,29236,1
12650,33795,2
12651,34667,3
12652,33374,2
12653,35039,3
12654,33209,2
12655,34816,1
12656,35285,1
12657,11239,2
12658,10067,1
12659,32173,1
12660,1328,2
12661,34465,3
12662,9554,1
12663,14404,1
12664,34943,1
12665,34142,3
12666,21734,3
12667,22066,1
12668,34647,3
12669,357,3
12670,31749,1
12671,14757,1
12672,34967,1
12673,20455,1
12674,21556,3
12675,10182,1
12676,35140,3
12677,35407,3
12678,21540,2
12679,35096,1
12680,27168,3
12681,24915,2
12682,33179,2
12683,14960,1
12684,34138,2
12685,9046,2
12686,15447,1
12687,21650,2
12688,35512,2
12689,31973,3
12690,31941,3
12691,18365,2
12692,34796,3
12693,34911,3
12694,34949,2
12695,5971,1
12696,4055,1
12697,30589,3
12698,23886,1
12699,27360,2
12700,34204,2
12701,12809,1
12702,34826,1
12703,35521,1
12704,26715,1
12705,14245,1
12706,10460,1
12707,12494,2
12708,19595,1
12709,29447,2
12710,34711,2
12711,9098,1
12712,34993,2
12713,35126,2
12714,35030,2
12715,15290,1
12716,28966,2
12717,674,1
12718,449,2
12719,31873,2
12720,34961,1
12721,28092,1
12722,21586,2
12723,34094,1
12724,33751,1
12725,33800,1
12726,35055,2
12727,34555,2
12728,35072,1
12729,29870,3
12730,35399,2
12731,13238,1
12732,35548,3
12733,34859,3
12734,1347,3
12735,26296,1
12736,35409,3
12737,35013,1
12738,35094,1
12739,35090,2
12740,34946,1
12741,34295,2
12742,35065,2
12743,32579,2
12744,34876,3
12745,31003,3
12746,169,2
12747,35035,3
12748,35025,1
12749,30965,3
12750,12189,3
12751,13951,2
12752,13042,1
12753,6919,2
12754,28653,2
12755,20136,3
12756,6847,3
12757,8234,2
12758,8177,1
12759,31245,2
12760,33258,1
12761,31684,2
12762,24689,3
12763,22122,2
12764,24169,1
12765,16657,2
12766,35796,2
12767,33675,1
12768,34802,2
12769,21426,3
12770,34793,2
12771,35720,2
12772,34670,3
12773,21629,1
12774,34583,1
12775,31189,3
12776,6239,2
12777,15309,1
12778,34444,1
12779,35089,2
12780,24711,2
12781,33320,2
12782,27997,3
12783,1318,1
12784,35325,2
12785,34783,2
12786,12800,1
12787,1402,2
12788,6071,2
12789,34017,1
12790,34503,2
12791,20018,1
12792,17690,2
12793,34609,3
12794,8219,2
12795,34122,1
12796,25579,2
12797,35190,1
12798,32722,3
12799,10854,1
12800,35397,2
12801,35434,3
12802,34903,2
12803,34704,2
12804,34136,3
12805,25116,2
12806,30183,2
